Japan, Life tables (period 1x1), Males     Last modified: 12-Mar-2014, MPv5 (May07)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1950          59     0.02443  0.02414  0.50   62364    1505   61612   910523  14.60
  1950          60     0.02716  0.02680  0.50   60859    1631   60043   848911  13.95
  1950          61     0.02908  0.02866  0.50   59228    1698   58379   788868  13.32
  1950          62     0.03108  0.03060  0.50   57530    1761   56650   730489  12.70
  1950          63     0.03597  0.03533  0.50   55770    1970   54784   673839  12.08
  1950          64     0.03910  0.03835  0.50   53799    2063   52768   619055  11.51
  1950          65     0.04397  0.04302  0.50   51736    2226   50623   566287  10.95
  1950          66     0.04764  0.04654  0.50   49510    2304   48358   515664  10.42
  1950          67     0.05136  0.05007  0.50   47206    2364   46024   467306   9.90
  1950          68     0.05686  0.05529  0.50   44842    2479   43603   421281   9.39
  1950          69     0.06299  0.06106  0.50   42363    2587   41070   377679   8.92
  1950          70     0.06624  0.06411  0.50   39776    2550   38501   336609   8.46
  1950          71     0.07409  0.07145  0.50   37226    2660   35896   298108   8.01
  1950          72     0.08006  0.07698  0.50   34566    2661   33236   262212   7.59
  1950          73     0.08723  0.08359  0.50   31905    2667   30572   228976   7.18
  1950          74     0.09500  0.09069  0.50   29239    2652   27913   198404   6.79
  1950          75     0.10124  0.09636  0.50   26587    2562   25306   170491   6.41
  1950          76     0.11080  0.10499  0.50   24025    2522   22764   145185   6.04
  1950          77     0.12000  0.11321  0.50   21503    2434   20286   122421   5.69
  1950          78     0.12767  0.12001  0.50   19068    2288   17924   102135   5.36
  1950          79     0.13759  0.12873  0.50   16780    2160   15700    84211   5.02
  1950          80     0.15689  0.14548  0.50   14620    2127   13556    68511   4.69
  1950          81     0.17031  0.15694  0.50   12493    1961   11513    54955   4.40
  1950          82     0.18990  0.17343  0.50   10532    1827    9619    43442   4.12
  1950          83     0.20521  0.18612  0.50    8706    1620    7895    33823   3.89
  1950          84     0.21120  0.19103  0.50    7085    1353    6409    25928   3.66
  1950          85     0.23605  0.21113  0.50    5732    1210    5127    19519   3.41
  1950          86     0.27384  0.24086  0.50    4522    1089    3977    14392   3.18
  1950          87     0.26404  0.23324  0.50    3433     801    3032    10415   3.03
  1950          88     0.29218  0.25493  0.50    2632     671    2296     7383   2.81
  1950          89     0.34548  0.29459  0.50    1961     578    1672     5086   2.59
  1950          90     0.35654  0.30259  0.50    1383     419    1174     3414   2.47
  1950          91     0.38201  0.32074  0.50     965     309     810     2240   2.32
  1950          92     0.43992  0.36060  0.50     655     236     537     1430   2.18
  1950          93     0.39063  0.32680  0.50     419     137     351      893   2.13
  1950          94     0.52632  0.41667  0.50     282     118     223      542   1.92
  1950          95     0.48084  0.38764  0.50     165      64     133      319   1.94
  1950          96     0.50768  0.40490  0.50     101      41      80      186   1.85
  1950          97     0.53448  0.42176  0.50      60      25      47      106   1.77
  1950          98     0.56107  0.43815  0.50      35      15      27       59   1.70
  1950          99     0.58732  0.45400  0.50      19       9      15       32   1.63
  1950         100     0.61309  0.46924  0.50      11       5       8       17   1.57
  1950         101     0.63823  0.48383  0.50       6       3       4        9   1.51
  1950         102     0.66264  0.49773  0.50       3       1       2        4   1.46
  1950         103     0.68622  0.51092  0.50       1       1       1        2   1.42
  1950         104     0.70887  0.52337  0.50       1       0       1        1   1.38
  1950         105     0.73052  0.53508  0.50       0       0       0        0   1.34
  1950         106     0.75114  0.54606  0.50       0       0       0        0   1.31
  1950         107     0.77067  0.55630  0.50       0       0       0        0   1.28
  1950         108     0.78909  0.56584  0.50       0       0       0        0   1.25
  1950         109     0.80641  0.57469  0.50       0       0       0        0   1.23
  1950         110+    0.82263  1.00000  1.22       0       0       0        0   1.22
  1951           0     0.06020  0.05746  0.21  100000    5746   95441  5926745  59.27
  1951           1     0.01287  0.01279  0.50   94254    1206   93651  5831304  61.87
  1951           2     0.00932  0.00928  0.50   93049     863   92617  5737653  61.66
  1951           3     0.00717  0.00715  0.50   92185     659   91856  5645036  61.24
  1951           4     0.00504  0.00502  0.50   91527     460   91297  5553180  60.67
  1951           5     0.00283  0.00283  0.50   91067     258   90938  5461883  59.98
  1951           6     0.00219  0.00219  0.50   90809     199   90710  5370945  59.15
  1951           7     0.00185  0.00185  0.50   90610     168   90527  5280235  58.27
  1951           8     0.00149  0.00149  0.50   90443     135   90375  5189709  57.38
  1951           9     0.00125  0.00125  0.50   90308     113   90252  5099333  56.47
  1951          10     0.00113  0.00113  0.50   90195     102   90144  5009082  55.54
  1951          11     0.00096  0.00096  0.50   90093      87   90050  4918938  54.60
  1951          12     0.00093  0.00093  0.50   90006      84   89964  4828888  53.65
  1951          13     0.00100  0.00100  0.50   89922      90   89878  4738924  52.70
  1951          14     0.00106  0.00106  0.50   89833      95   89785  4649046  51.75
  1951          15     0.00127  0.00127  0.50   89738     114   89681  4559261  50.81
  1951          16     0.00159  0.00158  0.50   89624     142   89553  4469580  49.87
  1951          17     0.00192  0.00192  0.50   89482     172   89396  4380028  48.95
  1951          18     0.00234  0.00234  0.50   89310     209   89205  4290632  48.04
  1951          19     0.00295  0.00294  0.50   89101     262   88969  4201427  47.15
  1951          20     0.00310  0.00309  0.50   88838     275   88701  4112458  46.29
  1951          21     0.00338  0.00338  0.50   88563     299   88414  4023757  45.43
  1951          22     0.00378  0.00377  0.50   88264     333   88098  3935343  44.59
  1951          23     0.00400  0.00400  0.50   87931     351   87756  3847245  43.75
  1951          24     0.00425  0.00424  0.50   87580     371   87395  3759489  42.93
  1951          25     0.00423  0.00422  0.50   87209     368   87025  3672095  42.11
  1951          26     0.00445  0.00444  0.50   86841     385   86649  3585070  41.28
  1951          27     0.00435  0.00434  0.50   86456     375   86268  3498421  40.46
  1951          28     0.00430  0.00429  0.50   86081     369   85896  3412153  39.64
  1951          29     0.00458  0.00457  0.50   85711     392   85516  3326257  38.81
  1951          30     0.00454  0.00453  0.50   85320     387   85126  3240741  37.98
  1951          31     0.00433  0.00432  0.50   84933     367   84750  3155615  37.15
  1951          32     0.00422  0.00421  0.50   84566     356   84388  3070865  36.31
  1951          33     0.00441  0.00440  0.50   84210     370   84025  2986477  35.46
  1951          34     0.00435  0.00434  0.50   83839     364   83658  2902452  34.62
  1951          35     0.00455  0.00454  0.50   83476     379   83286  2818795  33.77
  1951          36     0.00476  0.00474  0.50   83096     394   82899  2735509  32.92
  1951          37     0.00497  0.00496  0.50   82702     410   82497  2652610  32.07
  1951          38     0.00505  0.00504  0.50   82292     414   82085  2570113  31.23
  1951          39     0.00551  0.00549  0.50   81878     450   81653  2488028  30.39
  1951          40     0.00555  0.00553  0.50   81428     450   81203  2406375  29.55
  1951          41     0.00609  0.00607  0.50   80978     491   80732  2325172  28.71
  1951          42     0.00637  0.00635  0.50   80487     511   80231  2244440  27.89
  1951          43     0.00657  0.00655  0.50   79975     524   79714  2164209  27.06
  1951          44     0.00747  0.00744  0.50   79452     591   79156  2084495  26.24
  1951          45     0.00743  0.00740  0.50   78860     584   78569  2005339  25.43
  1951          46     0.00820  0.00816  0.50   78277     639   77957  1926770  24.61
  1951          47     0.00898  0.00894  0.50   77638     694   77291  1848813  23.81
  1951          48     0.00956  0.00952  0.50   76944     732   76578  1771522  23.02
  1951          49     0.01009  0.01004  0.50   76212     765   75829  1694944  22.24
  1951          50     0.01087  0.01081  0.50   75446     816   75038  1619115  21.46
  1951          51     0.01169  0.01162  0.50   74631     867   74197  1544077  20.69
  1951          52     0.01249  0.01241  0.50   73763     915   73305  1469880  19.93
  1951          53     0.01407  0.01397  0.50   72848    1018   72339  1396574  19.17
  1951          54     0.01488  0.01477  0.50   71830    1061   71299  1324236  18.44
  1951          55     0.01678  0.01664  0.50   70769    1178   70180  1252936  17.70
  1951          56     0.01792  0.01776  0.50   69591    1236   68973  1182757  17.00
  1951          57     0.01963  0.01944  0.50   68355    1329   67690  1113784  16.29
  1951          58     0.02198  0.02174  0.50   67026    1457   66297  1046094  15.61
  1951          59     0.02254  0.02229  0.50   65568    1461   64838   979797  14.94
  1951          60     0.02482  0.02452  0.50   64107    1572   63321   914959  14.27
  1951          61     0.02861  0.02821  0.50   62535    1764   61653   851638  13.62
  1951          62     0.03109  0.03061  0.50   60771    1860   59841   789985  13.00
  1951          63     0.03286  0.03233  0.50   58911    1904   57959   730143  12.39
  1951          64     0.03842  0.03770  0.50   57007    2149   55932   672184  11.79
  1951          65     0.04173  0.04088  0.50   54858    2243   53736   616252  11.23
  1951          66     0.04539  0.04438  0.50   52615    2335   51447   562516  10.69
  1951          67     0.04896  0.04779  0.50   50280    2403   49078   511069  10.16
  1951          68     0.05464  0.05319  0.50   47877    2547   46604   461990   9.65
  1951          69     0.06114  0.05933  0.50   45330    2689   43986   415387   9.16
  1951          70     0.06517  0.06311  0.50   42641    2691   41295   371401   8.71
  1951          71     0.07009  0.06772  0.50   39950    2705   38597   330106   8.26
  1951          72     0.07718  0.07431  0.50   37244    2768   35860   291509   7.83
  1951          73     0.08220  0.07896  0.50   34477    2722   33115   255648   7.42
  1951          74     0.09089  0.08694  0.50   31754    2761   30374   222533   7.01
  1951          75     0.09872  0.09407  0.50   28994    2728   27630   192159   6.63
  1951          76     0.10722  0.10176  0.50   26266    2673   24930   164529   6.26
  1951          77     0.11576  0.10943  0.50   23593    2582   22302   139599   5.92
  1951          78     0.12328  0.11613  0.50   21011    2440   19791   117297   5.58
